word	trending score	Sentence freq C1	Sentence freq C2	Wordnet
brace	0.03793103448275862	260	271	True
bunk	0.03787878787878788	102	107	True
teleport	0.03773584905660377	235	245	True
deficits	0.03773584905660377	76	80	True
royally	0.03773584905660377	76	80	True
problems	0.03773090527970654	7603	7891	True
tuned	0.03769559032716927	1376	1429	True
stretching	0.03768115942028986	315	328	True
meltdown	0.03768115942028986	315	328	True
lodge	0.03765690376569038	209	218	True
cartoons	0.03761755485893417	289	301	True
fired	0.03761755485893417	2203	2287	True
gadget	0.03759398496240601	103	108	True
hitch	0.03759398496240601	103	108	True
tapped	0.0375	210	219	True
sharpness	0.0375	50	53	True
mullahs	0.0375	50	53	True
fitter	0.0375	50	53	True
pocahontas	0.0375	50	53	True
gunpoint	0.0375	50	53	True
cut	0.037473460721868364	9390	9743	True
braces	0.03745318352059925	237	247	True
men's	0.03739837398373984	585	608	True
unofficial	0.037383177570093455	184	192	True
odin	0.03731343283582089	104	109	True
comics	0.03729146221786065	989	1027	True
horizon	0.03727714748784441	587	610	True
wrap	0.037262357414448666	1285	1334	True
bought	0.037257191380957434	9391	9742	True
oddly	0.037209302325581395	400	416	True
tune	0.03718459495351926	2229	2313	True
set	0.03716025713319048	17704	18363	True
bother	0.03706422018348624	2695	2796	True
kitchen	0.03705397987191217	2156	2237	True
compile	0.037037037037037035	159	166	True
ring	0.037037037037037035	3318	3442	True
sentencing	0.037037037037037035	105	110	True
smug	0.036923076923076927	295	307	True
spinning	0.03691813804173355	593	616	True
conflicting	0.036885245901639344	214	223	True
foundations	0.03686635944700461	187	195	True
closer	0.03684992570579495	3335	3459	True
lan	0.03678929765886288	269	280	True
irish	0.03678929765886288	1166	1210	True
bong	0.03676470588235294	242	252	True
rested	0.03676470588235294	242	252	True
dreamed	0.03674540682414698	351	365	True
fresh	0.03670003033060358	3267	3388	True
sensing	0.03669724770642202	79	83	True
tl	0.0366327025715672	4092	4243	True
counsel	0.03663003663003663	243	253	True
roam	0.03663003663003663	243	253	True
tube	0.036601307189542485	735	763	True
genealogy	0.036585365853658534	52	55	True
advises	0.036585365853658534	52	55	True
snubbed	0.036585365853658534	52	55	True
hilariously	0.036585365853658534	134	140	True
clipper	0.036585365853658534	52	55	True
stifle	0.036585365853658534	52	55	True
correspond	0.036585365853658534	52	55	True
cry	0.03656780881082637	6916	7170	True
nomination	0.03656307129798903	517	537	True
inch	0.03655913978494624	900	934	True
downsides	0.0364963503649635	107	112	True
washington	0.0364656381486676	1396	1448	True
numb	0.03643724696356275	464	482	True
interested	0.03641167011256605	8676	8993	True
jericho	0.03636363636363636	135	141	True
smelling	0.036312849162011177	328	341	True
nest	0.036281179138321996	411	427	True
dispatch	0.03626943005181347	163	170	True
acrylic	0.036231884057971016	108	113	True
west	0.03621346886912325	4692	4863	True
cents	0.03616636528028933	523	543	True
selfishly	0.03614457831325301	53	56	True
confidentiality	0.03614457831325301	53	56	True
jackasses	0.03614457831325301	53	56	True
ora	0.03614457831325301	53	56	True
exhibited	0.03614457831325301	53	56	True
buttercup	0.03614457831325301	53	56	True
casually	0.03614457831325301	634	658	True
fickle	0.036036036036036036	81	85	True
airs	0.03592814371257485	137	143	True
registering	0.035897435897435895	165	172	True
bring	0.035781544256120526	13776	14270	True
observant	0.03571428571428571	54	57	True
synced	0.03571428571428571	82	86	True
elusive	0.03571428571428571	110	115	True
bandages	0.03571428571428571	54	57	True
stoppage	0.03571428571428571	82	86	True
profs	0.03571428571428571	82	86	True
cheerful	0.03550295857988166	139	145	True
pitching	0.03549060542797495	449	466	True
arrival	0.03543307086614173	478	496	True
finger	0.0354251012145749	1946	2016	True
libel	0.035398230088495575	83	87	True
classic	0.03538812785388128	2598	2691	True
went	0.035297489865279884	24391	25253	True
tins	0.03529411764705882	55	58	True
gunshots	0.03529411764705882	55	58	True
executioner	0.03529411764705882	55	58	True
cid	0.03529411764705882	55	58	True
faa	0.03529411764705882	55	58	True
extensions	0.035256410256410256	282	293	True
faithful	0.035256410256410256	594	616	True
caroline	0.03524229074889868	197	205	True
drinker	0.035211267605633804	112	117	True
weights	0.035175879396984924	368	382	True
farther	0.03508771929824561	312	324	True
battalion	0.03508771929824561	84	88	True
manifesto	0.03503184713375796	284	295	True
capped	0.034934497816593885	199	207	True
bounced	0.034934497816593885	199	207	True
buster	0.03488372093023256	142	148	True
lis	0.03488372093023256	56	59	True
fs	0.03488372093023256	228	237	True
raffles	0.03488372093023256	56	59	True
merged	0.03488372093023256	142	148	True
grasped	0.03488372093023256	56	59	True
faster	0.03485342019543974	3040	3147	True
raps	0.03482587064676617	171	178	True
egyptian	0.034782608695652174	200	208	True
pavilion	0.034782608695652174	85	89	True
hamstring	0.034782608695652174	85	89	True
screenplay	0.034722222222222224	114	119	True
weeping	0.034722222222222224	114	119	True
medieval	0.03470031545741325	287	298	True
anthony	0.03463203463203463	663	687	True
negotiating	0.03461538461538462	230	239	True
jacked	0.034482758620689655	173	180	True
reverting	0.034482758620689655	57	60	True
gila	0.034482758620689655	57	60	True
drumming	0.034482758620689655	57	60	True
phoenix	0.034482758620689655	637	660	True
unimportant	0.034482758620689655	115	120	True
physiological	0.034482758620689655	57	60	True
webs	0.034482758620689655	57	60	True
brick	0.034375	610	632	True
tooth	0.03436988543371522	581	602	True
engaged	0.03433922996878252	931	964	True
troubled	0.034334763948497854	203	211	True
freshly	0.03431372549019608	174	181	True
bite	0.03425985778926956	1517	1570	True
relatively	0.03425117528542646	1459	1510	True
alien	0.034220532319391636	1022	1058	True
moment	0.03420781893004115	11634	12033	True
fertile	0.03418803418803419	87	91	True
kuwait	0.03418803418803419	87	91	True
honorary	0.03418803418803419	87	91	True
audible	0.03414634146341464	175	182	True
glaze	0.03409090909090909	58	61	True
spock	0.03409090909090909	58	61	True
resolves	0.03409090909090909	58	61	True
hoffman	0.03409090909090909	58	61	True
gamma	0.03409090909090909	146	152	True
thor	0.03404255319148936	440	456	True
sharp	0.034026465028355386	1028	1064	True
productions	0.034013605442176874	117	122	True
tau	0.034013605442176874	117	122	True
bittersweet	0.03398058252427184	176	183	True
joint	0.03394495412844037	1060	1097	True
orientation	0.033936651583710405	412	427	True
flock	0.03389830508474576	206	214	True
casual	0.033810143042912875	1508	1560	True
grand	0.033789954337899546	2160	2234	True
stomping	0.033783783783783786	118	123	True
torn	0.03375527426160337	681	705	True
lat	0.033707865168539325	59	62	True
stared	0.033707865168539325	326	338	True
glenn	0.033707865168539325	237	246	True
puddles	0.033707865168539325	59	62	True
fading	0.03365384615384615	178	185	True
mummy	0.03363914373088685	297	308	True
opening	0.03363832077502691	3686	3811	True
retribution	0.03361344537815126	89	93	True
migrants	0.03359173126614987	357	370	True
weaker	0.0335195530726257	507	525	True
comedian	0.03350515463917526	358	371	True
mascot	0.03349282296650718	179	186	True
hollow	0.033482142857142856	418	433	True
broken	0.03345209817893904	5022	5191	True
boyfriend	0.03343833292948873	4097	4235	True
compiler	0.03333333333333333	60	63	True
caliber	0.03333333333333333	240	249	True
placed	0.03333333333333333	1650	1706	True
reptile	0.03333333333333333	60	63	True
pleasurable	0.03333333333333333	60	63	True
fonda	0.03333333333333333	30	32	True
milling	0.03333333333333333	30	32	True
familiarity	0.03333333333333333	120	125	True
cred	0.03333333333333333	90	94	True
automating	0.03333333333333333	30	32	True
aarp	0.03333333333333333	30	32	True
thief	0.033271719038817	511	529	True
arctic	0.03319502074688797	211	219	True
microphone	0.03313253012048193	302	313	True
third	0.03310745401742497	5135	5306	True
tossed	0.03305785123966942	333	345	True
font	0.0330188679245283	394	408	True
racing	0.03299492385786802	1152	1191	True
burgundy	0.03296703296703297	61	64	True
chipping	0.03296703296703297	61	64	True
horse	0.03285420944558522	1918	1982	True
good	0.03281680934844644	125424	129541	True
social	0.0327892532139246	13816	14270	True
sharpshooter	0.03278688524590164	31	33	True
advices	0.03278688524590164	92	96	True
port	0.03278688524590164	1251	1293	True
whiz	0.03278688524590164	31	33	True
ambiance	0.03278688524590164	31	33	True
expedient	0.03278688524590164	31	33	True
vitriolic	0.03278688524590164	31	33	True
snitches	0.03278688524590164	31	33	True
waterford	0.03278688524590164	31	33	True
exposures	0.03278688524590164	31	33	True
lauded	0.03278688524590164	31	33	True
minefield	0.03278688524590164	31	33	True
down	0.03273803981452168	53669	55427	True
speakers	0.032719836400818	948	980	True
nose	0.032712215320910974	2385	2464	True
grabbing	0.03271028037383177	612	633	True
fetch	0.0326530612244898	215	223	True
colorado	0.03262642740619902	583	603	True
interrupts	0.03260869565217391	62	65	True
blurb	0.03260869565217391	62	65	True
inactivity	0.03260869565217391	62	65	True
attendance	0.032567049808429116	492	509	True
dropped	0.03249744114636643	3878	4005	True
textures	0.032388663967611336	217	225	True
controversy	0.03234501347708895	341	353	True
t	0.03228885000795292	6257	6460	True
giro	0.03225806451612903	32	34	True
carbonated	0.03225806451612903	32	34	True
wrinkled	0.03225806451612903	32	34	True
strangling	0.03225806451612903	32	34	True
fillings	0.03225806451612903	32	34	True
suffocate	0.03225806451612903	63	66	True
umpteenth	0.03225806451612903	32	34	True
plagiarized	0.03225806451612903	32	34	True
sprinter	0.03225806451612903	32	34	True
gubernatorial	0.03225806451612903	32	34	True
sabbatical	0.03225806451612903	32	34	True
monologues	0.03225806451612903	32	34	True
toughen	0.03225806451612903	32	34	True
scoffed	0.03225806451612903	32	34	True
microwaves	0.03225806451612903	32	34	True
neatly	0.03225806451612903	94	98	True
butting	0.03225806451612903	32	34	True
cinematic	0.0321285140562249	219	227	True
wale	0.03211009174311927	188	195	True
shrink	0.032	220	228	True
puffy	0.032	95	99	True
client	0.0319693094629156	1534	1584	True
goose	0.03194888178913738	283	293	True
pep	0.031914893617021274	440	455	True
orwell	0.031914893617021274	64	67	True
crux	0.031914893617021274	64	67	True
shtick	0.031914893617021274	64	67	True
snake	0.031904287138584245	973	1005	True
compliment	0.03189300411522634	942	973	True
distracted	0.03186646433990895	629	650	True
balancing	0.03183023872679045	347	359	True
indicted	0.031818181818181815	190	197	True
seems	0.03178905864958107	20260	20905	True
theism	0.031746031746031744	33	35	True
wolfe	0.031746031746031744	33	35	True
booms	0.031746031746031744	33	35	True
kph	0.031746031746031744	33	35	True
incumbents	0.031746031746031744	33	35	True
iterate	0.031746031746031744	33	35	True
ortega	0.031746031746031744	33	35	True
orthodontist	0.031746031746031744	33	35	True
repeater	0.031746031746031744	33	35	True
leone	0.031746031746031744	33	35	True
wacko	0.031746031746031744	33	35	True
soul	0.03174286284687562	4979	5138	True
blowing	0.0316930775646372	1169	1207	True
chunks	0.03162055335968379	223	231	True
transcend	0.031578947368421054	65	68	True
monopolies	0.031578947368421054	65	68	True
deferred	0.031578947368421054	65	68	True
fixer	0.031578947368421054	65	68	True
jerked	0.031578947368421054	65	68	True
dresses	0.03153988868274583	509	526	True
usable	0.031496062992125984	224	232	True
jacking	0.031496062992125984	97	101	True
horribly	0.03146067415730337	415	429	True
fundraising	0.0313588850174216	257	266	True
keeps	0.03128113169954174	4989	5146	True
calvary	0.03125	34	36	True
dmd	0.03125	34	36	True
retains	0.03125	66	69	True
comprise	0.03125	34	36	True
misrepresent	0.03125	34	36	True
shank	0.03125	34	36	True
coincide	0.03125	66	69	True
jeopardize	0.03125	34	36	True
skips	0.03125	130	135	True
rump	0.03125	66	69	True
relapsed	0.03125	66	69	True
prosecutions	0.03125	34	36	True
groped	0.03125	34	36	True
secures	0.03125	34	36	True
fermentation	0.03125	34	36	True
stomps	0.03125	34	36	True
signatures	0.03125	162	168	True
assembling	0.03125	66	69	True
woods	0.03125	962	993	True
match-up	0.03125	34	36	True
sporadically	0.03125	34	36	True
frustration	0.031210986267166042	771	796	True
arch	0.03115264797507788	291	301	True
solid	0.031140939597315436	3695	3811	True
eyes	0.0311284046692607	10764	11100	True
challenge	0.0311284046692607	4082	4210	True
reporters	0.03112033195020747	452	467	True
hornets	0.031088082901554404	163	169	True
vector	0.031088082901554404	163	169	True
maniac	0.031088082901554404	163	169	True
unoriginal	0.031007751937984496	99	103	True
deploy	0.031007751937984496	228	236	True
wiping	0.031007751937984496	228	236	True
calls	0.03099730458221024	4422	4560	True
referenced	0.030973451327433628	196	203	True
rivalry	0.030927835051546393	261	270	True
blouse	0.030927835051546393	67	70	True
floating	0.030882352941176472	650	671	True
defensive	0.030868167202572346	1525	1573	True
ranting	0.030864197530864196	294	304	True
sounding	0.03076923076923077	620	640	True
ambivalent	0.03076923076923077	35	37	True
kimono	0.03076923076923077	35	37	True
reiterate	0.03076923076923077	100	104	True
inescapable	0.03076923076923077	35	37	True
passover	0.03076923076923077	35	37	True
illiteracy	0.03076923076923077	35	37	True
files	0.030667468430547205	1633	1684	True
nutrition	0.03064066852367688	329	340	True
martini	0.030612244897959183	68	71	True
saw	0.030512016718913272	19110	19694	True
flooding	0.030456852791878174	364	376	True
somewhat	0.030333167578319244	1981	2042	True
stubs	0.030303030303030304	36	38	True
crowning	0.030303030303030304	36	38	True
explanatory	0.030303030303030304	69	72	True
aggressiveness	0.030303030303030304	36	38	True
mercenary	0.030303030303030304	102	106	True
lather	0.030303030303030304	36	38	True
antidepressant	0.030303030303030304	36	38	True
grunting	0.030303030303030304	36	38	True
malaysians	0.030303030303030304	36	38	True
spunk	0.030303030303030304	36	38	True
macarthur	0.030303030303030304	36	38	True
judith	0.030303030303030304	69	72	True
seat	0.030271398747390398	2844	2931	True
boycott	0.030249110320284697	532	549	True
chorus	0.03021978021978022	334	345	True
traded	0.030208333333333334	930	959	True
sarcasm	0.030206677265500796	599	618	True
willpower	0.030120481927710843	136	141	True
entertain	0.03007518796992481	502	518	True
vista	0.03007518796992481	103	107	True
refresh	0.03006012024048096	469	484	True
connectors	0.03	70	73	True
tingling	0.03	70	73	True
bastard	0.03	770	794	True
hardly	0.02997737556561086	1738	1791	True
carnage	0.029940119760479042	137	142	True
moist	0.029940119760479042	137	142	True
really	0.029936984788775295	105024	108169	True
internet	0.02993585174625802	6985	7195	True
phoney	0.029850746268656716	37	39	True
latency	0.029850746268656716	171	177	True
squire	0.029850746268656716	37	39	True
winking	0.029850746268656716	37	39	True
calibrated	0.029850746268656716	37	39	True
rafters	0.029850746268656716	37	39	True
bag	0.02979214780600462	4300	4429	True
boycotted	0.0297029702970297	71	74	True
creeper	0.0297029702970297	71	74	True
kindred	0.0297029702970297	71	74	True
competition	0.029699101211410707	2529	2605	True
notices	0.02967359050445104	307	317	True
perform	0.0296655879180151	1824	1879	True
flavors	0.029605263157894735	274	283	True
retires	0.029585798816568046	139	144	True
carrier	0.029585798816568046	477	492	True
degrees	0.02956830277942046	1661	1711	True
deer	0.02952755905511811	478	493	True
